StudentID,ModuleID,AcadYear,StudentScore,StudentGrade
202200720,G0001,AY2022S1,60,D+
202200720,G0002,AY2022S1,63,C
202200720,G0003,AY2022S1,72,B
202200720,G0004,AY2022S1,68,C+
202200721,G0001,AY2022S1,47,F
202200721,G0002,AY2022S1,48,F
202200721,G0003,AY2022S1,63,C
202200721,G0004,AY2022S1,74,B
202200722,G0001,AY2022S1,42,F
202200722,G0002,AY2022S1,65,C
202200722,G0003,AY2022S1,64,C
202200722,G0004,AY2022S1,83,A
202200723,G0001,AY2022S1,66,C+
202200723,G0002,AY2022S1,73,B
202200723,G0003,AY2022S1,71,B
202200723,G0004,AY2022S1,48,F
202200724,G0001,AY2022S1,77,B+
202200724,G0002,AY2022S1,72,B
202200724,G0003,AY2022S1,75,B
202200724,G0004,AY2022S1,100,A
202200725,G0001,AY2022S1,49,F
202200725,G0002,AY2022S1,87,A
202200725,G0003,AY2022S1,67,C+
202200725,G0004,AY2022S1,72,B
202200726,G0001,AY2022S1,69,C+
202200726,G0002,AY2022S1,65,C
202200726,G0003,AY2022S1,64,C
202200726,G0004,AY2022S1,73,B
202200727,G0001,AY2022S1,54,D
202200727,G0002,AY2022S1,77,B+
202200727,G0003,AY2022S1,65,C
202200727,G0004,AY2022S1,58,D+
202200728,G0001,AY2022S1,65,C
202200728,G0002,AY2022S1,82,A
202200728,G0003,AY2022S1,64,C
202200728,G0004,AY2022S1,73,B
202200729,G0001,AY2022S1,62,C
202200729,G0002,AY2022S1,77,B+
202200729,G0003,AY2022S1,76,B+
202200729,G0004,AY2022S1,88,A
202200730,G0001,AY2022S1,68,C+
202200730,G0002,AY2022S1,76,B+
202200730,G0003,AY2022S1,70,C+
202200730,G0004,AY2022S1,82,A
202200731,G0001,AY2022S1,62,C
202200731,G0002,AY2022S1,77,B+
202200731,G0003,AY2022S1,68,C+
202200731,G0004,AY2022S1,69,C+
202200732,G0001,AY2022S1,70,C+
202200732,G0002,AY2022S1,72,B
202200732,G0003,AY2022S1,68,C+
202200732,G0004,AY2022S1,72,B
202200733,G0001,AY2022S1,85,A
202200733,G0002,AY2022S1,79,B+
202200733,G0003,AY2022S1,78,B+
202200733,G0004,AY2022S1,65,C
202200734,G0001,AY2022S1,61,C
202200734,G0002,AY2022S1,79,B+
202200734,G0003,AY2022S1,78,B+
202200734,G0004,AY2022S1,84,A
202200735,G0001,AY2022S1,63,C
202200735,G0002,AY2022S1,67,C+
202200735,G0003,AY2022S1,53,D
202200735,G0004,AY2022S1,66,C+
202200736,G0001,AY2022S1,79,B+
202200736,G0002,AY2022S1,65,C
202200736,G0003,AY2022S1,76,B+
202200736,G0004,AY2022S1,68,C+
202200737,G0001,AY2022S1,73,B
202200737,G0002,AY2022S1,58,D+
202200737,G0003,AY2022S1,70,C+
202200737,G0004,AY2022S1,40,F
202200738,G0001,AY2022S1,68,C+
202200738,G0002,AY2022S1,53,D
202200738,G0003,AY2022S1,82,A
202200738,G0004,AY2022S1,77,B+
202200739,G0001,AY2022S1,74,B
202200739,G0002,AY2022S1,85,A
202200739,G0003,AY2022S1,60,D+
202200739,G0004,AY2022S1,87,A
202200740,G0001,AY2022S1,79,B+
202200740,G0002,AY2022S1,67,C+
202200740,G0003,AY2022S1,81,A
202200740,G0004,AY2022S1,58,D+
202200741,G0001,AY2022S1,61,C
202200741,G0002,AY2022S1,63,C
202200741,G0003,AY2022S1,64,C
202200741,G0004,AY2022S1,59,D+
202200742,G0001,AY2022S1,82,A
202200742,G0002,AY2022S1,67,C+
202200742,G0003,AY2022S1,73,B
202200742,G0004,AY2022S1,64,C
202200743,G0001,AY2022S1,51,D
202200743,G0002,AY2022S1,72,B
202200743,G0003,AY2022S1,50,F
202200743,G0004,AY2022S1,69,C+
202200744,G0001,AY2022S1,56,D+
202200744,G0002,AY2022S1,89,A
202200744,G0003,AY2022S1,79,B+
202200744,G0004,AY2022S1,71,B
202200745,G0001,AY2022S1,82,A
202200745,G0002,AY2022S1,61,C
202200745,G0003,AY2022S1,75,B
202200745,G0004,AY2022S1,71,B
202200746,G0001,AY2022S1,72,B
202200746,G0002,AY2022S1,82,A
202200746,G0003,AY2022S1,77,B+
202200746,G0004,AY2022S1,72,B
202200747,G0001,AY2022S1,53,D
202200747,G0002,AY2022S1,60,D+
202200747,G0003,AY2022S1,68,C+
202200747,G0004,AY2022S1,70,C+
202200748,G0001,AY2022S1,58,D+
202200748,G0002,AY2022S1,94,A
202200748,G0003,AY2022S1,85,A
202200748,G0004,AY2022S1,76,B+
202200749,G0001,AY2022S1,70,C+
202200749,G0002,AY2022S1,67,C+
202200749,G0003,AY2022S1,60,D+
202200749,G0004,AY2022S1,70,C+
202200750,G0001,AY2022S1,72,B
202200750,G0002,AY2022S1,57,D+
202200750,G0003,AY2022S1,73,B
202200750,G0004,AY2022S1,68,C+
202200751,G0001,AY2022S1,50,F
202200751,G0002,AY2022S1,61,C
202200751,G0003,AY2022S1,65,C
202200751,G0004,AY2022S1,88,A
202200752,G0001,AY2022S1,75,B
202200752,G0002,AY2022S1,56,D+
202200752,G0003,AY2022S1,74,B
202200752,G0004,AY2022S1,54,D
202200753,G0001,AY2022S1,80,A
202200753,G0002,AY2022S1,65,C
202200753,G0003,AY2022S1,69,C+
202200753,G0004,AY2022S1,83,A
202200754,G0001,AY2022S1,57,D+
202200754,G0002,AY2022S1,56,D+
202200754,G0003,AY2022S1,64,C
202200754,G0004,AY2022S1,80,A
202200755,G0001,AY2022S1,54,D
202200755,G0002,AY2022S1,41,F
202200755,G0003,AY2022S1,65,C
202200755,G0004,AY2022S1,75,B
202200756,G0001,AY2022S1,82,A
202200756,G0002,AY2022S1,65,C
202200756,G0003,AY2022S1,65,C
202200756,G0004,AY2022S1,81,A
202200757,G0001,AY2022S1,51,D
202200757,G0002,AY2022S1,66,C+
202200757,G0003,AY2022S1,71,B
202200757,G0004,AY2022S1,74,B
202200758,G0001,AY2022S1,64,C
202200758,G0002,AY2022S1,70,C+
202200758,G0003,AY2022S1,45,F
202200758,G0004,AY2022S1,63,C
202200759,G0001,AY2022S1,74,B
202200759,G0002,AY2022S1,60,D+
202200759,G0003,AY2022S1,70,C+
202200759,G0004,AY2022S1,74,B
202200760,G0001,AY2022S1,66,C+
202200760,G0002,AY2022S1,71,B
202200760,G0003,AY2022S1,60,D+
202200760,G0004,AY2022S1,67,C+
202200761,G0001,AY2022S1,76,B+
202200761,G0002,AY2022S1,71,B
202200761,G0003,AY2022S1,64,C
202200761,G0004,AY2022S1,72,B
202200762,G0001,AY2022S1,77,B+
202200762,G0002,AY2022S1,49,F
202200762,G0003,AY2022S1,81,A
202200762,G0004,AY2022S1,66,C+
202200763,G0001,AY2022S1,74,B
202200763,G0002,AY2022S1,81,A
202200763,G0003,AY2022S1,56,D+
202200763,G0004,AY2022S1,62,C
202200764,G0001,AY2022S1,67,C+
202200764,G0002,AY2022S1,62,C
202200764,G0003,AY2022S1,87,A
202200764,G0004,AY2022S1,61,C
202200765,G0001,AY2022S1,64,C
202200765,G0002,AY2022S1,72,B
202200765,G0003,AY2022S1,57,D+
202200765,G0004,AY2022S1,66,C+
202200766,G0001,AY2022S1,73,B
202200766,G0002,AY2022S1,66,C+
202200766,G0003,AY2022S1,69,C+
202200766,G0004,AY2022S1,64,C
202200767,G0001,AY2022S1,54,D
202200767,G0002,AY2022S1,73,B
202200767,G0003,AY2022S1,87,A
202200767,G0004,AY2022S1,70,C+
202200768,G0001,AY2022S1,72,B
202200768,G0002,AY2022S1,76,B+
202200768,G0003,AY2022S1,57,D+
202200768,G0004,AY2022S1,87,A
202200769,G0001,AY2022S1,72,B
202200769,G0002,AY2022S1,86,A
202200769,G0003,AY2022S1,62,C
202200769,G0004,AY2022S1,88,A
202200770,G0001,AY2022S1,77,B+
202200770,G0002,AY2022S1,75,B
202200770,G0003,AY2022S1,72,B
202200770,G0004,AY2022S1,67,C+
202200771,G0001,AY2022S1,82,A
202200771,G0002,AY2022S1,71,B
202200771,G0003,AY2022S1,50,F
202200771,G0004,AY2022S1,58,D+
202200772,G0001,AY2022S1,68,C+
202200772,G0002,AY2022S1,73,B
202200772,G0003,AY2022S1,69,C+
202200772,G0004,AY2022S1,82,A
202200773,G0001,AY2022S1,50,F
202200773,G0002,AY2022S1,71,B
202200773,G0003,AY2022S1,51,D
202200773,G0004,AY2022S1,77,B+
202200774,G0001,AY2022S1,69,C+
202200774,G0002,AY2022S1,74,B
202200774,G0003,AY2022S1,61,C
202200774,G0004,AY2022S1,82,A
202200775,G0001,AY2022S1,80,A
202200775,G0002,AY2022S1,75,B
202200775,G0003,AY2022S1,68,C+
202200775,G0004,AY2022S1,75,B
202200776,G0001,AY2022S1,62,C
202200776,G0002,AY2022S1,78,B+
202200776,G0003,AY2022S1,86,A
202200776,G0004,AY2022S1,80,A
202200777,G0001,AY2022S1,62,C
202200777,G0002,AY2022S1,73,B
202200777,G0003,AY2022S1,57,D+
202200777,G0004,AY2022S1,75,B
202200778,G0001,AY2022S1,74,B
202200778,G0002,AY2022S1,51,D
202200778,G0003,AY2022S1,58,D+
202200778,G0004,AY2022S1,67,C+
202200779,G0001,AY2022S1,66,C+
202200779,G0002,AY2022S1,57,D+
202200779,G0003,AY2022S1,73,B
202200779,G0004,AY2022S1,72,B
202200780,G0001,AY2022S1,68,C+
202200780,G0002,AY2022S1,62,C
202200780,G0003,AY2022S1,80,A
202200780,G0004,AY2022S1,86,A
202200781,G0001,AY2022S1,65,C
202200781,G0002,AY2022S1,63,C
202200781,G0003,AY2022S1,74,B
202200781,G0004,AY2022S1,66,C+
202200782,G0001,AY2022S1,68,C+
202200782,G0002,AY2022S1,77,B+
202200782,G0003,AY2022S1,50,F
202200782,G0004,AY2022S1,83,A
202200783,G0001,AY2022S1,70,C+
202200783,G0002,AY2022S1,65,C
202200783,G0003,AY2022S1,69,C+
202200783,G0004,AY2022S1,69,C+
202200784,G0001,AY2022S1,52,D
202200784,G0002,AY2022S1,84,A
202200784,G0003,AY2022S1,70,C+
202200784,G0004,AY2022S1,74,B
202200785,G0001,AY2022S1,79,B+
202200785,G0002,AY2022S1,59,D+
202200785,G0003,AY2022S1,74,B
202200785,G0004,AY2022S1,67,C+
202200786,G0001,AY2022S1,78,B+
202200786,G0002,AY2022S1,48,F
202200786,G0003,AY2022S1,69,C+
202200786,G0004,AY2022S1,63,C
202200787,G0001,AY2022S1,74,B
202200787,G0002,AY2022S1,74,B
202200787,G0003,AY2022S1,62,C
202200787,G0004,AY2022S1,62,C
202200788,G0001,AY2022S1,68,C+
202200788,G0002,AY2022S1,61,C
202200788,G0003,AY2022S1,78,B+
202200788,G0004,AY2022S1,66,C+
202200789,G0001,AY2022S1,40,F
202200789,G0002,AY2022S1,66,C+
202200789,G0003,AY2022S1,59,D+
202200789,G0004,AY2022S1,53,D
202200790,G0001,AY2022S1,57,D+
202200790,G0002,AY2022S1,71,B
202200790,G0003,AY2022S1,83,A
202200790,G0004,AY2022S1,73,B
202200791,G0001,AY2022S1,63,C
202200791,G0002,AY2022S1,74,B
202200791,G0003,AY2022S1,65,C
202200791,G0004,AY2022S1,63,C
202200792,G0001,AY2022S1,58,D+
202200792,G0002,AY2022S1,52,D
202200792,G0003,AY2022S1,66,C+
202200792,G0004,AY2022S1,71,B
202200793,G0001,AY2022S1,69,C+
202200793,G0002,AY2022S1,65,C
202200793,G0003,AY2022S1,60,D+
202200793,G0004,AY2022S1,76,B+
202200794,G0001,AY2022S1,56,D+
202200794,G0002,AY2022S1,77,B+
202200794,G0003,AY2022S1,59,D+
202200794,G0004,AY2022S1,62,C
202200795,G0001,AY2022S1,55,D
202200795,G0002,AY2022S1,64,C
202200795,G0003,AY2022S1,79,B+
202200795,G0004,AY2022S1,75,B
202200796,G0001,AY2022S1,79,B+
202200796,G0002,AY2022S1,75,B
202200796,G0003,AY2022S1,58,D+
202200796,G0004,AY2022S1,66,C+
202200797,G0001,AY2022S1,62,C
202200797,G0002,AY2022S1,83,A
202200797,G0003,AY2022S1,58,D+
202200797,G0004,AY2022S1,78,B+
202200798,G0001,AY2022S1,78,B+
202200798,G0002,AY2022S1,88,A
202200798,G0003,AY2022S1,65,C
202200798,G0004,AY2022S1,77,B+
202200799,G0001,AY2022S1,92,A
202200799,G0002,AY2022S1,63,C
202200799,G0003,AY2022S1,54,D
202200799,G0004,AY2022S1,51,D
202200800,G0001,AY2022S1,77,B+
202200800,G0002,AY2022S1,51,D
202200800,G0003,AY2022S1,66,C+
202200800,G0004,AY2022S1,74,B
202200801,G0001,AY2022S1,71,B
202200801,G0002,AY2022S1,74,B
202200801,G0003,AY2022S1,72,B
202200801,G0004,AY2022S1,82,A
202200802,G0001,AY2022S1,60,D+
202200802,G0002,AY2022S1,63,C
202200802,G0003,AY2022S1,62,C
202200802,G0004,AY2022S1,78,B+
202200803,G0001,AY2022S1,79,B+
202200803,G0002,AY2022S1,74,B
202200803,G0003,AY2022S1,81,A
202200803,G0004,AY2022S1,58,D+
202200804,G0001,AY2022S1,86,A
202200804,G0002,AY2022S1,85,A
202200804,G0003,AY2022S1,77,B+
202200804,G0004,AY2022S1,87,A
202200805,G0001,AY2022S1,53,D
202200805,G0002,AY2022S1,64,C
202200805,G0003,AY2022S1,62,C
202200805,G0004,AY2022S1,77,B+
202200806,G0001,AY2022S1,59,D+
202200806,G0002,AY2022S1,77,B+
202200806,G0003,AY2022S1,83,A
202200806,G0004,AY2022S1,76,B+
202200807,G0001,AY2022S1,72,B
202200807,G0002,AY2022S1,60,D+
202200807,G0003,AY2022S1,61,C
202200807,G0004,AY2022S1,82,A
202200808,G0001,AY2022S1,77,B+
202200808,G0002,AY2022S1,69,C+
202200808,G0003,AY2022S1,65,C
202200808,G0004,AY2022S1,49,F
202200809,G0001,AY2022S1,59,D+
202200809,G0002,AY2022S1,89,A
202200809,G0003,AY2022S1,57,D+
202200809,G0004,AY2022S1,71,B
202200810,G0001,AY2022S1,80,A
202200810,G0002,AY2022S1,57,D+
202200810,G0003,AY2022S1,71,B
202200810,G0004,AY2022S1,79,B+
202200811,G0001,AY2022S1,70,C+
202200811,G0002,AY2022S1,98,A
202200811,G0003,AY2022S1,53,D
202200811,G0004,AY2022S1,80,A
202200812,G0001,AY2022S1,68,C+
202200812,G0002,AY2022S1,77,B+
202200812,G0003,AY2022S1,74,B
202200812,G0004,AY2022S1,62,C
202200813,G0001,AY2022S1,72,B
202200813,G0002,AY2022S1,51,D
202200813,G0003,AY2022S1,76,B+
202200813,G0004,AY2022S1,72,B
202200814,G0001,AY2022S1,76,B+
202200814,G0002,AY2022S1,80,A
202200814,G0003,AY2022S1,73,B
202200814,G0004,AY2022S1,71,B
202200815,G0001,AY2022S1,61,C
202200815,G0002,AY2022S1,62,C
202200815,G0003,AY2022S1,81,A
202200815,G0004,AY2022S1,84,A
202200816,G0001,AY2022S1,67,C+
202200816,G0002,AY2022S1,70,C+
202200816,G0003,AY2022S1,60,D+
202200816,G0004,AY2022S1,81,A
202200817,G0001,AY2022S1,76,B+
202200817,G0002,AY2022S1,89,A
202200817,G0003,AY2022S1,61,C
202200817,G0004,AY2022S1,66,C+
202200818,G0001,AY2022S1,72,B
202200818,G0002,AY2022S1,76,B+
202200818,G0003,AY2022S1,67,C+
202200818,G0004,AY2022S1,61,C
202200819,G0001,AY2022S1,78,B+
202200819,G0002,AY2022S1,77,B+
202200819,G0003,AY2022S1,60,D+
202200819,G0004,AY2022S1,83,A
202200820,G0001,AY2022S1,81,A
202200820,G0002,AY2022S1,71,B
202200820,G0003,AY2022S1,70,C+
202200820,G0004,AY2022S1,75,B
202200821,G0001,AY2022S1,61,C
202200821,G0002,AY2022S1,70,C+
202200821,G0003,AY2022S1,48,F
202200821,G0004,AY2022S1,78,B+
202200822,G0001,AY2022S1,54,D
202200822,G0002,AY2022S1,85,A
202200822,G0003,AY2022S1,66,C+
202200822,G0004,AY2022S1,67,C+
202200823,G0001,AY2022S1,63,C
202200823,G0002,AY2022S1,67,C+
202200823,G0003,AY2022S1,84,A
202200823,G0004,AY2022S1,45,F
202200824,G0001,AY2022S1,82,A
202200824,G0002,AY2022S1,73,B
202200824,G0003,AY2022S1,57,D+
202200824,G0004,AY2022S1,59,D+
202200825,G0001,AY2022S1,86,A
202200825,G0002,AY2022S1,60,D+
202200825,G0003,AY2022S1,58,D+
202200825,G0004,AY2022S1,81,A
202200826,G0001,AY2022S1,73,B
202200826,G0002,AY2022S1,60,D+
202200826,G0003,AY2022S1,72,B
202200826,G0004,AY2022S1,59,D+
202200827,G0001,AY2022S1,81,A
202200827,G0002,AY2022S1,80,A
202200827,G0003,AY2022S1,75,B
202200827,G0004,AY2022S1,73,B
202200828,G0001,AY2022S1,87,A
202200828,G0002,AY2022S1,69,C+
202200828,G0003,AY2022S1,58,D+
202200828,G0004,AY2022S1,74,B
202200829,G0001,AY2022S1,90,A
202200829,G0002,AY2022S1,59,D+
202200829,G0003,AY2022S1,66,C+
202200829,G0004,AY2022S1,74,B
202200830,G0001,AY2022S1,69,C+
202200830,G0002,AY2022S1,60,D+
202200830,G0003,AY2022S1,81,A
202200830,G0004,AY2022S1,93,A
202200831,G0001,AY2022S1,71,B
202200831,G0002,AY2022S1,60,D+
202200831,G0003,AY2022S1,54,D
202200831,G0004,AY2022S1,72,B
202200832,G0001,AY2022S1,81,A
202200832,G0002,AY2022S1,74,B
202200832,G0003,AY2022S1,69,C+
202200832,G0004,AY2022S1,64,C
202200833,G0001,AY2022S1,59,D+
202200833,G0002,AY2022S1,78,B+
202200833,G0003,AY2022S1,79,B+
202200833,G0004,AY2022S1,54,D
202200834,G0001,AY2022S1,85,A
202200834,G0002,AY2022S1,75,B
202200834,G0003,AY2022S1,83,A
202200834,G0004,AY2022S1,56,D+
202200835,G0001,AY2022S1,56,D+
202200835,G0002,AY2022S1,68,C+
202200835,G0003,AY2022S1,75,B
202200835,G0004,AY2022S1,87,A
202200836,G0001,AY2022S1,77,B+
202200836,G0002,AY2022S1,67,C+
202200836,G0003,AY2022S1,59,D+
202200836,G0004,AY2022S1,82,A
202200837,G0001,AY2022S1,60,D+
202200837,G0002,AY2022S1,86,A
202200837,G0003,AY2022S1,67,C+
202200837,G0004,AY2022S1,85,A
202200838,G0001,AY2022S1,76,B+
202200838,G0002,AY2022S1,68,C+
202200838,G0003,AY2022S1,64,C
202200838,G0004,AY2022S1,66,C+
202200839,G0001,AY2022S1,74,B
202200839,G0002,AY2022S1,70,C+
202200839,G0003,AY2022S1,64,C
202200839,G0004,AY2022S1,68,C+
202200840,G0001,AY2022S1,70,C+
202200840,G0002,AY2022S1,48,F
202200840,G0003,AY2022S1,74,B
202200840,G0004,AY2022S1,60,D+
202200841,G0001,AY2022S1,58,D+
202200841,G0002,AY2022S1,53,D
202200841,G0003,AY2022S1,52,D
202200841,G0004,AY2022S1,56,D+
202200842,G0001,AY2022S1,62,C
202200842,G0002,AY2022S1,89,A
202200842,G0003,AY2022S1,64,C
202200842,G0004,AY2022S1,71,B
202200843,G0001,AY2022S1,74,B
202200843,G0002,AY2022S1,71,B
202200843,G0003,AY2022S1,69,C+
202200843,G0004,AY2022S1,58,D+
202200844,G0001,AY2022S1,84,A
202200844,G0002,AY2022S1,88,A
202200844,G0003,AY2022S1,53,D
202200844,G0004,AY2022S1,59,D+
202200845,G0001,AY2022S1,67,C+
202200845,G0002,AY2022S1,60,D+
202200845,G0003,AY2022S1,75,B
202200845,G0004,AY2022S1,62,C
202200846,G0001,AY2022S1,91,A
202200846,G0002,AY2022S1,81,A
202200846,G0003,AY2022S1,72,B
202200846,G0004,AY2022S1,80,A
202200847,G0001,AY2022S1,81,A
202200847,G0002,AY2022S1,64,C
202200847,G0003,AY2022S1,61,C
202200847,G0004,AY2022S1,70,C+
202200848,G0001,AY2022S1,78,B+
202200848,G0002,AY2022S1,71,B
202200848,G0003,AY2022S1,54,D
202200848,G0004,AY2022S1,61,C
202200849,G0001,AY2022S1,69,C+
202200849,G0002,AY2022S1,69,C+
202200849,G0003,AY2022S1,89,A
202200849,G0004,AY2022S1,56,D+
202200850,G0001,AY2022S1,75,B
202200850,G0002,AY2022S1,84,A
202200850,G0003,AY2022S1,92,A
202200850,G0004,AY2022S1,65,C
202200851,G0001,AY2022S1,74,B
202200851,G0002,AY2022S1,75,B
202200851,G0003,AY2022S1,71,B
202200851,G0004,AY2022S1,69,C+
202200852,G0001,AY2022S1,74,B
202200852,G0002,AY2022S1,44,F
202200852,G0003,AY2022S1,76,B+
202200852,G0004,AY2022S1,71,B
202200853,G0001,AY2022S1,67,C+
202200853,G0002,AY2022S1,90,A
202200853,G0003,AY2022S1,63,C
202200853,G0004,AY2022S1,65,C
202200854,G0001,AY2022S1,89,A
202200854,G0002,AY2022S1,61,C
202200854,G0003,AY2022S1,64,C
202200854,G0004,AY2022S1,68,C+
202200855,G0001,AY2022S1,78,B+
202200855,G0002,AY2022S1,72,B
202200855,G0003,AY2022S1,57,D+
202200855,G0004,AY2022S1,64,C
202200856,G0001,AY2022S1,63,C
202200856,G0002,AY2022S1,69,C+
202200856,G0003,AY2022S1,74,B
202200856,G0004,AY2022S1,74,B
202200857,G0001,AY2022S1,52,D
202200857,G0002,AY2022S1,80,A
202200857,G0003,AY2022S1,72,B
202200857,G0004,AY2022S1,83,A
202200858,G0001,AY2022S1,74,B
202200858,G0002,AY2022S1,81,A
202200858,G0003,AY2022S1,74,B
202200858,G0004,AY2022S1,83,A
202200859,G0001,AY2022S1,75,B
202200859,G0002,AY2022S1,69,C+
202200859,G0003,AY2022S1,92,A
202200859,G0004,AY2022S1,78,B+
202200860,G0001,AY2022S1,75,B
202200860,G0002,AY2022S1,57,D+
202200860,G0003,AY2022S1,57,D+
202200860,G0004,AY2022S1,72,B
202200861,G0001,AY2022S1,71,B
202200861,G0002,AY2022S1,63,C
202200861,G0003,AY2022S1,71,B
202200861,G0004,AY2022S1,85,A
202200862,G0001,AY2022S1,76,B+
202200862,G0002,AY2022S1,58,D+
202200862,G0003,AY2022S1,68,C+
202200862,G0004,AY2022S1,61,C
202200863,G0001,AY2022S1,66,C+
202200863,G0002,AY2022S1,65,C
202200863,G0003,AY2022S1,65,C
202200863,G0004,AY2022S1,57,D+
202200864,G0001,AY2022S1,68,C+
202200864,G0002,AY2022S1,64,C
202200864,G0003,AY2022S1,40,F
202200864,G0004,AY2022S1,90,A
202200865,G0001,AY2022S1,80,A
202200865,G0002,AY2022S1,66,C+
202200865,G0003,AY2022S1,70,C+
202200865,G0004,AY2022S1,58,D+
202200866,G0001,AY2022S1,86,A
202200866,G0002,AY2022S1,88,A
202200866,G0003,AY2022S1,71,B
202200866,G0004,AY2022S1,80,A
202200867,G0001,AY2022S1,71,B
202200867,G0002,AY2022S1,56,D+
202200867,G0003,AY2022S1,65,C
202200867,G0004,AY2022S1,71,B
202200868,G0001,AY2022S1,65,C
202200868,G0002,AY2022S1,67,C+
202200868,G0003,AY2022S1,69,C+
202200868,G0004,AY2022S1,69,C+
202200869,G0001,AY2022S1,70,C+
202200869,G0002,AY2022S1,59,D+
202200869,G0003,AY2022S1,62,C
202200869,G0004,AY2022S1,57,D+
202200870,G0001,AY2022S1,79,B+
202200870,G0002,AY2022S1,48,F
202200870,G0003,AY2022S1,81,A
202200870,G0004,AY2022S1,83,A
202200871,G0001,AY2022S1,66,C+
202200871,G0002,AY2022S1,43,F
202200871,G0003,AY2022S1,66,C+
202200871,G0004,AY2022S1,69,C+
202200872,G0001,AY2022S1,59,D+
202200872,G0002,AY2022S1,64,C
202200872,G0003,AY2022S1,85,A
202200872,G0004,AY2022S1,76,B+
202200873,G0001,AY2022S1,60,D+
202200873,G0002,AY2022S1,54,D
202200873,G0003,AY2022S1,66,C+
202200873,G0004,AY2022S1,67,C+
202200874,G0001,AY2022S1,74,B
202200874,G0002,AY2022S1,64,C
202200874,G0003,AY2022S1,75,B
202200874,G0004,AY2022S1,89,A
202200875,G0001,AY2022S1,78,B+
202200875,G0002,AY2022S1,69,C+
202200875,G0003,AY2022S1,68,C+
202200875,G0004,AY2022S1,66,C+
202200876,G0001,AY2022S1,81,A
202200876,G0002,AY2022S1,63,C
202200876,G0003,AY2022S1,70,C+
202200876,G0004,AY2022S1,70,C+
202200877,G0001,AY2022S1,64,C
202200877,G0002,AY2022S1,56,D+
202200877,G0003,AY2022S1,73,B
202200877,G0004,AY2022S1,69,C+
202200878,G0001,AY2022S1,75,B
202200878,G0002,AY2022S1,64,C
202200878,G0003,AY2022S1,82,A
202200878,G0004,AY2022S1,61,C
202200879,G0001,AY2022S1,87,A
202200879,G0002,AY2022S1,52,D
202200879,G0003,AY2022S1,74,B
202200879,G0004,AY2022S1,74,B
202200880,G0001,AY2022S1,62,C
202200880,G0002,AY2022S1,74,B
202200880,G0003,AY2022S1,82,A
202200880,G0004,AY2022S1,47,F
202200881,G0001,AY2022S1,75,B
202200881,G0002,AY2022S1,45,F
202200881,G0003,AY2022S1,60,D+
202200881,G0004,AY2022S1,86,A
202200882,G0001,AY2022S1,64,C
202200882,G0002,AY2022S1,58,D+
202200882,G0003,AY2022S1,68,C+
202200882,G0004,AY2022S1,90,A
202200883,G0001,AY2022S1,51,D
202200883,G0002,AY2022S1,59,D+
202200883,G0003,AY2022S1,84,A
202200883,G0004,AY2022S1,88,A
202200884,G0001,AY2022S1,68,C+
202200884,G0002,AY2022S1,57,D+
202200884,G0003,AY2022S1,90,A
202200884,G0004,AY2022S1,85,A
202200885,G0001,AY2022S1,76,B+
202200885,G0002,AY2022S1,61,C
202200885,G0003,AY2022S1,69,C+
202200885,G0004,AY2022S1,68,C+
202200886,G0001,AY2022S1,73,B
202200886,G0002,AY2022S1,84,A
202200886,G0003,AY2022S1,78,B+
202200886,G0004,AY2022S1,59,D+
202200887,G0001,AY2022S1,83,A
202200887,G0002,AY2022S1,73,B
202200887,G0003,AY2022S1,76,B+
202200887,G0004,AY2022S1,84,A
202200888,G0001,AY2022S1,58,D+
202200888,G0002,AY2022S1,69,C+
202200888,G0003,AY2022S1,64,C
202200888,G0004,AY2022S1,54,D
202200889,G0001,AY2022S1,73,B
202200889,G0002,AY2022S1,95,A
202200889,G0003,AY2022S1,51,D
202200889,G0004,AY2022S1,69,C+
202200890,G0001,AY2022S1,76,B+
202200890,G0002,AY2022S1,71,B
202200890,G0003,AY2022S1,68,C+
202200890,G0004,AY2022S1,57,D+
202200891,G0001,AY2022S1,72,B
202200891,G0002,AY2022S1,62,C
202200891,G0003,AY2022S1,48,F
202200891,G0004,AY2022S1,81,A
202200892,G0001,AY2022S1,79,B+
202200892,G0002,AY2022S1,70,C+
202200892,G0003,AY2022S1,72,B
202200892,G0004,AY2022S1,80,A
202200893,G0001,AY2022S1,72,B
202200893,G0002,AY2022S1,79,B+
202200893,G0003,AY2022S1,67,C+
202200893,G0004,AY2022S1,83,A
202200894,G0001,AY2022S1,73,B
202200894,G0002,AY2022S1,71,B
202200894,G0003,AY2022S1,57,D+
202200894,G0004,AY2022S1,72,B
202200895,G0001,AY2022S1,61,C
202200895,G0002,AY2022S1,63,C
202200895,G0003,AY2022S1,61,C
202200895,G0004,AY2022S1,59,D+
202200896,G0001,AY2022S1,91,A
202200896,G0002,AY2022S1,83,A
202200896,G0003,AY2022S1,89,A
202200896,G0004,AY2022S1,57,D+
202200897,G0001,AY2022S1,70,C+
202200897,G0002,AY2022S1,57,D+
202200897,G0003,AY2022S1,63,C
202200897,G0004,AY2022S1,60,D+
202200898,G0001,AY2022S1,82,A
202200898,G0002,AY2022S1,66,C+
202200898,G0003,AY2022S1,80,A
202200898,G0004,AY2022S1,76,B+
202200899,G0001,AY2022S1,93,A
202200899,G0002,AY2022S1,55,D
202200899,G0003,AY2022S1,82,A
202200899,G0004,AY2022S1,81,A
