StudentID,MatriculationYear,Gender,Race,Date_Of_Birth,DiplomaID
202400555,2024,Male,Chinese,2007-11-14,223
202400556,2024,Female,Malay,2007-01-27,234
202400557,2024,Male,Chinese,2007-08-15,231
202400558,2024,Male,Chinese,2007-07-10,215
202400559,2024,Male,Chinese,2007-05-22,238
202400560,2024,Male,Chinese,2007-02-12,228
202400561,2024,Female,Chinese,2007-06-10,207
202400562,2024,Female,Chinese,2007-10-20,217
202400563,2024,Male,Chinese,2007-09-19,204
202400564,2024,Female,Chinese,2007-01-13,222
202400565,2024,Female,Chinese,2007-02-05,208
202400566,2024,Male,Chinese,2007-11-29,215
202400567,2024,Female,Chinese,2006-11-06,214
202400568,2024,Female,Chinese,2007-12-13,209
202400569,2024,Male,Chinese,2007-08-04,228
202400570,2024,Female,Chinese,2007-07-15,214
202400571,2024,Male,Chinese,2006-09-28,207
202400572,2024,Female,Malay,2007-03-05,212
202400573,2024,Female,Chinese,2007-04-11,216
202400574,2024,Male,Chinese,2006-04-15,227
202400575,2024,Female,Malay,2007-11-02,229
202400576,2024,Male,Chinese,2007-12-08,218
202400577,2024,Female,Chinese,2007-11-11,205
202400578,2024,Male,Chinese,2007-09-06,207
202400579,2024,Male,Chinese,2007-07-26,224
202400580,2024,Male,Chinese,2007-01-10,217
202400581,2024,Female,Chinese,2007-03-12,210
202400582,2024,Male,Chinese,2007-08-28,209
202400583,2024,Male,Chinese,2007-02-12,240
202400584,2024,Female,Indian,2007-10-23,207
202400585,2024,Female,Chinese,2007-12-08,217
202400586,2024,Male,Chinese,2007-05-26,224
202400587,2024,Male,Chinese,2007-07-13,227
202400588,2024,Male,Indian,2007-09-25,232
202400589,2024,Male,Chinese,2007-02-05,203
202400590,2024,Male,Others,2007-03-10,219
202400591,2024,Female,Chinese,2007-12-13,241
202400592,2024,Female,Malay,2006-03-19,214
202400593,2024,Male,Chinese,2007-10-15,218
202400594,2024,Female,Chinese,2007-03-15,210
202400595,2024,Female,Chinese,2007-02-09,201
202400596,2024,Male,Chinese,2007-12-20,223
202400597,2024,Female,Chinese,2007-05-19,217
202400598,2024,Male,Chinese,2007-12-28,232
202400599,2024,Female,Chinese,2007-10-27,239
202400600,2024,Male,Chinese,2007-02-11,210
202400601,2024,Female,Chinese,2007-10-13,226
202400602,2024,Male,Malay,2007-09-30,240
202400603,2024,Female,Others,2007-06-26,219
202400604,2024,Male,Chinese,2007-11-22,226
202400605,2024,Male,Others,2007-10-20,231
202400606,2024,Male,Chinese,2007-05-23,216
202400607,2024,Male,Chinese,2007-03-05,229
202400608,2024,Female,Chinese,2007-10-25,209
202400609,2024,Male,Chinese,2007-11-15,209
202400610,2024,Male,Malay,2007-09-02,201
202400611,2024,Female,Chinese,2007-09-18,222
202400612,2024,Male,Malay,2007-05-18,239
202400613,2024,Female,Chinese,2007-12-02,238
202400614,2024,Female,Malay,2007-10-08,235
202400615,2024,Male,Chinese,2006-04-06,235
202400616,2024,Male,Chinese,2007-04-16,234
202400617,2024,Male,Chinese,2007-05-17,216
202400618,2024,Female,Chinese,2007-10-28,241
202400619,2024,Male,Others,2007-01-03,237
202400620,2024,Male,Chinese,2006-08-27,207
202400621,2024,Female,Chinese,2007-12-26,201
202400622,2024,Female,Chinese,2007-08-02,220
202400623,2024,Male,Chinese,2007-10-30,214
202400624,2024,Female,Chinese,2007-08-20,205
202400625,2024,Male,Chinese,2007-12-18,236
202400626,2024,Female,Chinese,2006-01-17,212
202400627,2024,Male,Chinese,2007-07-29,218
202400628,2024,Female,Chinese,2007-02-27,218
202400629,2024,Female,Chinese,2007-01-10,205
202400630,2024,Male,Chinese,2007-05-12,218
202400631,2024,Male,Chinese,2007-06-21,219
202400632,2024,Female,Chinese,2007-07-08,230
202400633,2024,Female,Malay,2007-08-24,233
202400634,2024,Male,Chinese,2007-03-12,219
202400635,2024,Female,Chinese,2007-04-26,204
202400636,2024,Female,Chinese,2007-12-26,237
202400637,2024,Male,Chinese,2007-07-07,208
202400638,2024,Male,Chinese,2007-08-24,218
202400639,2024,Male,Chinese,2007-09-28,216
202400640,2024,Female,Chinese,2007-11-29,220
202400641,2024,Male,Malay,2007-08-18,235
202400642,2024,Female,Malay,2007-01-08,240
202400643,2024,Female,Chinese,2007-12-07,206
202400644,2024,Male,Chinese,2007-10-25,209
202400645,2024,Male,Chinese,2007-07-14,211
202400646,2024,Male,Indian,2007-11-27,231
202400647,2024,Male,Malay,2007-04-02,225
202400648,2024,Female,Malay,2007-02-11,234
202400649,2024,Female,Chinese,2007-10-03,202
202400650,2024,Male,Indian,2007-07-05,238
202400651,2024,Female,Chinese,2007-01-22,219
202400652,2024,Male,Indian,2007-09-07,236
202400653,2024,Male,Chinese,2007-05-17,221
202400654,2024,Female,Chinese,2007-10-23,204
202400655,2024,Male,Chinese,2007-11-22,205
202400656,2024,Male,Chinese,2007-09-06,241
202400657,2024,Female,Malay,2007-06-14,219
202400658,2024,Female,Chinese,2006-12-03,219
202400659,2024,Male,Chinese,2006-04-17,223
202400660,2024,Female,Chinese,2007-05-28,229
202400661,2024,Female,Chinese,2007-05-29,229
202400662,2024,Female,Chinese,2006-02-19,223
202400663,2024,Male,Indian,2007-12-07,202
202400664,2024,Female,Chinese,2007-05-15,219
202400665,2024,Male,Chinese,2007-10-09,212
202400666,2024,Female,Indian,2007-06-21,220
202400667,2024,Male,Others,2007-11-15,241
202400668,2024,Male,Chinese,2007-11-17,215
202400669,2024,Male,Malay,2007-12-18,233
202400670,2024,Female,Chinese,2007-06-13,233
202400671,2024,Female,Chinese,2007-12-17,207
202400672,2024,Male,Malay,2007-12-23,215
202400673,2024,Male,Chinese,2007-12-24,202
202400674,2024,Female,Chinese,2006-03-24,202
202400675,2024,Male,Chinese,2007-12-05,209
202400676,2024,Female,Chinese,2007-07-26,209
202400677,2024,Male,Chinese,2007-09-16,234
202400678,2024,Male,Malay,2007-12-27,212
202400679,2024,Male,Chinese,2007-11-03,224
202400680,2024,Female,Malay,2007-03-04,204
202400681,2024,Male,Indian,2007-11-09,231
202400682,2024,Female,Chinese,2007-11-26,233
202400683,2024,Female,Chinese,2007-05-20,213
202400684,2024,Female,Chinese,2006-04-19,237
202400685,2024,Male,Indian,2007-01-21,221
202400686,2024,Female,Chinese,2007-03-17,214
202400687,2024,Female,Malay,2007-09-16,206
202400688,2024,Female,Chinese,2007-03-31,232
202400689,2024,Female,Malay,2006-04-23,230
202400690,2024,Female,Chinese,2007-02-03,241
202400691,2024,Male,Malay,2007-05-29,216
202400692,2024,Female,Chinese,2007-10-31,232
202400693,2024,Male,Indian,2007-10-28,204
202400694,2024,Female,Chinese,2007-06-21,203
202400695,2024,Female,Chinese,2007-12-03,221
202400696,2024,Male,Chinese,2007-03-06,224
202400697,2024,Male,Chinese,2007-10-25,231
202400698,2024,Male,Chinese,2007-11-30,219
202400699,2024,Male,Chinese,2007-12-12,208
202400700,2024,Male,Chinese,2007-02-27,222
202400701,2024,Female,Malay,2007-10-31,204
202400702,2024,Female,Chinese,2007-08-16,211
202400703,2024,Female,Chinese,2007-09-18,230
202400704,2024,Female,Others,2007-07-17,227
202400705,2024,Male,Chinese,2006-11-06,212
202400706,2024,Female,Chinese,2007-05-31,227
202400707,2024,Male,Chinese,2007-08-11,203
202400708,2024,Male,Chinese,2007-09-19,228
202400709,2024,Male,Chinese,2007-04-12,229
202400710,2024,Female,Chinese,2007-08-19,229
202400711,2024,Female,Chinese,2007-09-24,222
202400712,2024,Male,Chinese,2007-05-13,209
202400713,2024,Male,Chinese,2007-09-10,238
202400714,2024,Male,Chinese,2007-06-15,211
202400715,2024,Female,Indian,2006-11-23,230
202400716,2024,Female,Chinese,2007-03-10,230
202400717,2024,Male,Chinese,2007-12-01,236
202400718,2024,Female,Chinese,2007-01-30,239
202400719,2024,Male,Chinese,2007-09-04,227
202400720,2024,Male,Chinese,2007-01-07,220
202400721,2024,Female,Chinese,2007-02-27,239
202400722,2024,Female,Chinese,2007-05-30,221
202400723,2024,Male,Chinese,2007-07-24,241
202400724,2024,Female,Chinese,2007-01-02,204
202400725,2024,Male,Chinese,2007-08-31,214
202400726,2024,Male,Indian,2007-07-10,221
202400727,2024,Female,Chinese,2007-10-23,227
202400728,2024,Female,Malay,2007-02-22,227
202400729,2024,Female,Chinese,2007-11-13,237
202400730,2024,Male,Chinese,2007-02-28,203
202400731,2024,Female,Chinese,2007-04-22,229
202400732,2024,Female,Chinese,2007-12-12,208
202400733,2024,Male,Chinese,2007-09-29,210
202400734,2024,Male,Chinese,2007-07-31,201
202400735,2024,Male,Chinese,2007-11-06,237
202400736,2024,Male,Chinese,2007-06-28,227
202400737,2024,Female,Chinese,2007-04-13,208
202400738,2024,Female,Malay,2007-08-23,222
202400739,2024,Female,Indian,2007-04-27,226
202400740,2024,Male,Chinese,2007-10-20,226
202400741,2024,Male,Chinese,2007-06-12,229
202400742,2024,Female,Malay,2007-09-30,210
202400743,2024,Female,Chinese,2007-08-04,236
202400744,2024,Female,Chinese,2005-03-07,219
202400745,2024,Female,Chinese,2005-05-30,223
202400746,2024,Male,Malay,2007-05-28,240
202400747,2024,Male,Chinese,2007-07-17,227
202400748,2024,Female,Chinese,2007-09-11,209
202400749,2024,Female,Chinese,2007-11-20,238
202400750,2024,Male,Chinese,2007-10-07,227
202400751,2024,Female,Chinese,2007-12-07,203
202400752,2024,Female,Chinese,2006-11-04,206
202400753,2024,Female,Chinese,2007-09-08,204
202400754,2024,Male,Chinese,2007-10-24,223
202400755,2024,Male,Others,2007-12-01,234
202400756,2024,Male,Indian,2007-12-08,205
202400757,2024,Male,Chinese,2007-06-01,203
202400758,2024,Female,Chinese,2007-10-12,210
202400759,2024,Female,Chinese,2007-08-20,214
202400760,2024,Male,Chinese,2007-08-14,213
202400761,2024,Female,Chinese,2007-03-30,232
202400762,2024,Male,Chinese,2007-11-29,210
202400763,2024,Male,Malay,2007-08-08,241
202400764,2024,Male,Chinese,2007-12-31,217
202400765,2024,Female,Chinese,2007-09-28,236
202400766,2024,Male,Chinese,2007-12-17,204
202400767,2024,Male,Chinese,2007-06-22,220
202400768,2024,Male,Indian,2007-06-27,221
202400769,2024,Female,Chinese,2007-11-03,233
202400770,2024,Male,Chinese,2007-12-29,215
202400771,2024,Male,Chinese,2007-06-23,233
202400772,2024,Male,Chinese,2007-07-02,202
202400773,2024,Female,Chinese,2007-04-20,203
202400774,2024,Male,Chinese,2007-04-23,236
202400775,2024,Female,Chinese,2007-11-02,201
202400776,2024,Male,Chinese,2007-01-15,217
202400777,2024,Female,Chinese,2006-02-03,232
202400778,2024,Male,Chinese,2007-01-24,224
202400779,2024,Male,Chinese,2007-07-05,212
202400780,2024,Male,Chinese,2007-12-05,204
202400781,2024,Female,Indian,2007-01-09,214
202400782,2024,Female,Chinese,2007-05-07,220
202400783,2024,Male,Malay,2007-05-27,229
202400784,2024,Female,Chinese,2007-12-15,203
202400785,2024,Female,Chinese,2007-06-23,231
202400786,2024,Male,Chinese,2007-05-11,230
202400787,2024,Male,Chinese,2006-02-21,214
202400788,2024,Male,Chinese,2007-06-16,231
202400789,2024,Female,Chinese,2007-05-22,236
202400790,2024,Female,Chinese,2006-05-30,208
202400791,2024,Male,Malay,2007-03-16,218
202400792,2024,Male,Chinese,2007-01-16,240
202400793,2024,Male,Chinese,2007-06-04,209
202400794,2024,Male,Chinese,2007-05-29,235
202400795,2024,Female,Chinese,2007-08-05,232
202400796,2024,Male,Malay,2007-03-28,240
202400797,2024,Female,Chinese,2007-02-15,213
202400798,2024,Male,Chinese,2007-01-16,218
202400799,2024,Male,Chinese,2007-07-17,201
202400800,2024,Male,Malay,2007-02-14,217
202400801,2024,Male,Malay,2007-07-10,224
202400802,2024,Male,Chinese,2007-09-09,210
202400803,2024,Male,Chinese,2006-04-03,204
202400804,2024,Male,Chinese,2007-06-04,241
202400805,2024,Male,Malay,2005-09-08,241
202400806,2024,Male,Chinese,2007-02-21,217
202400807,2024,Female,Chinese,2007-08-07,201
202400808,2024,Female,Chinese,2007-09-03,217
202400809,2024,Female,Chinese,2007-12-17,209
202400810,2024,Female,Chinese,2007-12-24,225
202400811,2024,Male,Chinese,2007-02-06,216
202400812,2024,Male,Malay,2007-12-25,229
202400813,2024,Male,Indian,2006-12-16,221
202400814,2024,Male,Chinese,2007-09-12,223
202400815,2024,Male,Chinese,2006-11-08,223
202400816,2024,Male,Chinese,2007-06-05,214
202400817,2024,Female,Chinese,2007-02-24,202
202400818,2024,Female,Chinese,2007-10-09,228
202400819,2024,Male,Chinese,2007-06-30,227
202400820,2024,Female,Chinese,2007-06-11,239
202400821,2024,Male,Chinese,2007-01-21,219
202400822,2024,Female,Chinese,2007-11-29,227
202400823,2024,Female,Chinese,2007-09-14,240
202400824,2024,Male,Chinese,2007-10-31,239
202400825,2024,Male,Chinese,2007-09-02,201
202400826,2024,Female,Indian,2007-11-06,206
202400827,2024,Female,Chinese,2007-12-29,208
202400828,2024,Male,Chinese,2007-06-04,215
202400829,2024,Female,Chinese,2007-10-25,234
202400830,2024,Male,Others,2007-01-05,226
202400831,2024,Male,Chinese,2007-08-29,220
202400832,2024,Female,Chinese,2007-04-18,233
202400833,2024,Female,Chinese,2007-11-25,217
202400834,2024,Female,Chinese,2007-12-19,232
202400835,2024,Male,Chinese,2007-07-15,217
202400836,2024,Male,Chinese,2007-08-04,229
202400837,2024,Female,Chinese,2007-10-12,236
202400838,2024,Female,Others,2007-10-29,208
202400839,2024,Female,Chinese,2007-06-08,236
202400840,2024,Male,Chinese,2007-04-22,223
202400841,2024,Male,Malay,2007-08-26,239
202400842,2024,Female,Chinese,2007-04-16,218
202400843,2024,Female,Chinese,2007-01-07,205
202400844,2024,Female,Chinese,2007-09-21,210
202400845,2024,Female,Indian,2007-06-25,240
202400846,2024,Female,Chinese,2006-05-01,208
202400847,2024,Male,Indian,2007-06-29,215
202400848,2024,Female,Chinese,2007-03-11,225
202400849,2024,Female,Chinese,2007-05-21,233
202400850,2024,Female,Chinese,2007-10-06,229
202400851,2024,Female,Chinese,2005-03-08,237
202400852,2024,Male,Chinese,2007-12-19,215
202400853,2024,Male,Chinese,2007-06-18,204
202400854,2024,Male,Chinese,2007-06-10,233
202400855,2024,Female,Chinese,2007-12-07,224
202400856,2024,Male,Chinese,2007-09-30,221
202400857,2024,Male,Chinese,2007-09-20,226
202400858,2024,Female,Chinese,2007-05-05,239
202400859,2024,Female,Others,2007-06-07,212
202400860,2024,Female,Chinese,2007-03-03,218
202400861,2024,Female,Indian,2005-09-25,223
202400862,2024,Female,Malay,2007-01-25,204
202400863,2024,Male,Chinese,2007-11-30,208
202400864,2024,Female,Chinese,2007-06-09,224
202400865,2024,Male,Chinese,2007-12-22,226
202400866,2024,Male,Chinese,2007-11-28,232
202400867,2024,Male,Chinese,2007-04-13,241
202400868,2024,Male,Chinese,2007-04-27,222
202400869,2024,Female,Chinese,2007-06-12,234
202400870,2024,Female,Chinese,2007-12-18,231
202400871,2024,Female,Others,2007-03-28,233
202400872,2024,Male,Chinese,2007-12-17,224
202400873,2024,Male,Malay,2007-04-05,225
202400874,2024,Female,Chinese,2007-07-17,209
202400875,2024,Female,Chinese,2007-09-10,208
202400876,2024,Male,Chinese,2007-03-02,228
202400877,2024,Female,Chinese,2007-07-07,204
202400878,2024,Male,Chinese,2007-01-13,207
202400879,2024,Male,Indian,2007-01-30,222
202400880,2024,Male,Chinese,2007-07-12,215
202400881,2024,Male,Chinese,2007-12-28,234
202400882,2024,Female,Malay,2007-01-01,222
202400883,2024,Female,Chinese,2007-01-01,209
202400884,2024,Male,Malay,2007-10-21,240
202400885,2024,Female,Chinese,2007-07-22,206
202400886,2024,Male,Malay,2007-12-08,203
202400887,2024,Male,Indian,2007-01-15,237
202400888,2024,Female,Chinese,2007-03-08,230
202400889,2024,Female,Chinese,2007-02-08,232
202400890,2024,Female,Chinese,2007-02-12,236
202400891,2024,Female,Chinese,2007-11-15,240
202400892,2024,Male,Chinese,2007-10-29,211
202400893,2024,Male,Chinese,2007-10-05,226
202400894,2024,Male,Chinese,2007-04-25,218
202400895,2024,Female,Chinese,2007-12-04,222
202400896,2024,Male,Indian,2007-09-25,224
202400897,2024,Female,Chinese,2007-07-01,217
202400898,2024,Female,Chinese,2007-09-15,235
202400899,2024,Male,Chinese,2007-02-22,209
202400900,2024,Female,Malay,2007-02-04,218
202400901,2024,Female,Chinese,2007-09-30,236
202400902,2024,Male,Chinese,2007-09-14,214
202400903,2024,Female,Chinese,2007-10-19,201
202400904,2024,Male,Others,2006-02-23,236
202400905,2024,Male,Malay,2005-10-28,210
202400906,2024,Male,Malay,2007-05-03,211
202400907,2024,Male,Chinese,2006-12-10,218
202400908,2024,Female,Chinese,2005-06-30,224
202400909,2024,Male,Chinese,2007-01-10,202
202400910,2024,Male,Chinese,2007-11-14,228
202400911,2024,Female,Chinese,2007-05-13,210
202400912,2024,Male,Malay,2007-05-11,205
202400913,2024,Male,Indian,2007-11-25,232
202400914,2024,Female,Chinese,2006-04-21,239
202400915,2024,Female,Chinese,2007-07-13,207
202400916,2024,Female,Malay,2007-10-16,207
202400917,2024,Female,Chinese,2007-01-13,216
202400918,2024,Female,Malay,2007-02-07,239
202400919,2024,Female,Chinese,2005-02-28,213
202400920,2024,Male,Chinese,2007-05-09,208
202400921,2024,Female,Malay,2007-11-10,237
202400922,2024,Male,Chinese,2007-02-02,241
202400923,2024,Male,Chinese,2007-06-26,222
202400924,2024,Female,Chinese,2007-06-14,231
202400925,2024,Male,Indian,2006-06-17,233
202400926,2024,Male,Chinese,2006-03-22,223
202400927,2024,Female,Chinese,2007-04-26,231
202400928,2024,Male,Chinese,2007-02-25,209
202400929,2024,Male,Chinese,2007-01-01,230
202400930,2024,Male,Chinese,2007-12-04,201
202400931,2024,Male,Malay,2007-11-12,240
202400932,2024,Female,Chinese,2007-04-25,236
202400933,2024,Male,Chinese,2007-11-20,214
202400934,2024,Female,Chinese,2007-10-19,210
202400935,2024,Female,Chinese,2007-12-27,204
202400936,2024,Female,Chinese,2007-08-20,203
202400937,2024,Female,Malay,2007-08-12,233
202400938,2024,Female,Chinese,2007-08-03,225
202400939,2024,Female,Chinese,2007-04-03,212
202400940,2024,Male,Chinese,2007-11-01,208
202400941,2024,Female,Chinese,2007-04-05,206
202400942,2024,Male,Malay,2007-03-16,223
202400943,2024,Female,Chinese,2007-06-16,204
202400944,2024,Female,Malay,2007-04-20,235
202400945,2024,Female,Chinese,2007-04-06,203
202400946,2024,Female,Chinese,2007-05-27,212
202400947,2024,Male,Indian,2007-01-15,238
202400948,2024,Female,Chinese,2007-02-10,232
202400949,2024,Male,Chinese,2007-04-16,207
202400950,2024,Male,Chinese,2007-03-20,205
202400951,2024,Male,Chinese,2007-03-23,225
202400952,2024,Female,Indian,2007-12-09,232
202400953,2024,Male,Chinese,2007-12-09,218
202400954,2024,Female,Chinese,2007-06-24,218
202400955,2024,Male,Chinese,2007-01-01,239
202400956,2024,Female,Chinese,2006-01-24,205
202400957,2024,Female,Indian,2007-04-24,233
202400958,2024,Male,Malay,2007-08-30,211
202400959,2024,Female,Chinese,2007-07-18,231
202400960,2024,Male,Malay,2007-04-15,208
202400961,2024,Female,Chinese,2007-05-07,209
202400962,2024,Female,Chinese,2007-04-15,241
202400963,2024,Male,Malay,2007-12-07,204
202400964,2024,Male,Indian,2007-07-09,235
202400965,2024,Female,Chinese,2007-06-11,215
202400966,2024,Male,Chinese,2007-05-09,201
202400967,2024,Male,Indian,2007-08-06,225
202400968,2024,Female,Chinese,2007-01-12,240
202400969,2024,Male,Chinese,2007-11-13,217
202400970,2024,Female,Chinese,2007-02-05,215
202400971,2024,Male,Chinese,2007-04-17,239
202400972,2024,Female,Chinese,2007-02-05,212
202400973,2024,Male,Chinese,2007-08-28,233
202400974,2024,Female,Chinese,2006-04-19,205
202400975,2024,Male,Chinese,2007-01-10,237
202400976,2024,Female,Chinese,2007-10-07,224
202400977,2024,Male,Chinese,2007-08-05,236
202400978,2024,Female,Chinese,2007-08-30,206
202400979,2024,Male,Chinese,2007-09-26,217
202400980,2024,Female,Chinese,2007-09-25,237
202400981,2024,Female,Chinese,2007-12-01,238
202400982,2024,Male,Malay,2007-01-20,236
202400983,2024,Male,Chinese,2007-05-11,229
202400984,2024,Male,Malay,2005-12-08,235
202400985,2024,Male,Chinese,2007-07-30,207
202400986,2024,Female,Chinese,2007-07-06,229
202400987,2024,Female,Chinese,2007-10-24,215
202400988,2024,Male,Chinese,2007-08-19,222
202400989,2024,Male,Chinese,2007-11-19,230
202400990,2024,Male,Chinese,2007-07-16,202
202400991,2024,Female,Chinese,2007-09-03,220
202400992,2024,Female,Chinese,2007-04-21,239
202400993,2024,Male,Chinese,2007-01-16,230
202400994,2024,Female,Indian,2007-10-07,230
202400995,2024,Male,Chinese,2007-05-19,214
202400996,2024,Female,Chinese,2007-07-02,204
202400997,2024,Female,Chinese,2007-09-08,205
202400998,2024,Male,Indian,2007-04-29,230
202400999,2024,Male,Chinese,2007-02-10,210
202401000,2024,Female,Chinese,2007-06-22,240
202401001,2024,Female,Chinese,2007-07-02,205
202401002,2024,Female,Chinese,2007-10-09,237
202401003,2024,Female,Chinese,2007-08-11,220
202401004,2024,Female,Chinese,2007-07-08,220
202401005,2024,Female,Chinese,2007-01-11,227
202401006,2024,Female,Malay,2007-11-17,203
202401007,2024,Female,Chinese,2007-07-01,205
202401008,2024,Female,Chinese,2007-08-29,208
202401009,2024,Male,Chinese,2007-02-10,211
202401010,2024,Male,Chinese,2007-02-22,237
202401011,2024,Male,Chinese,2007-07-01,203
202401012,2024,Male,Chinese,2007-09-26,229
202401013,2024,Female,Chinese,2007-06-03,218
202401014,2024,Male,Chinese,2007-02-17,216
202401015,2024,Female,Chinese,2007-01-03,238
202401016,2024,Male,Chinese,2007-11-03,217
202401017,2024,Female,Indian,2007-01-27,203
202401018,2024,Male,Chinese,2007-05-18,229
202401019,2024,Female,Malay,2007-09-22,220
202401020,2024,Female,Chinese,2007-03-14,222
202401021,2024,Female,Chinese,2007-03-13,232
202401022,2024,Male,Chinese,2007-08-10,210
202401023,2024,Female,Malay,2007-06-18,209
202401024,2024,Male,Chinese,2007-11-13,214
202401025,2024,Male,Chinese,2007-11-16,240
202401026,2024,Female,Chinese,2007-06-10,231
202401027,2024,Female,Malay,2006-08-11,210
202401028,2024,Male,Chinese,2007-06-16,208
202401029,2024,Male,Chinese,2006-07-08,229
202401030,2024,Male,Chinese,2007-05-08,238
202401031,2024,Male,Malay,2007-02-04,206
202401032,2024,Male,Indian,2007-11-13,235
202401033,2024,Female,Chinese,2007-08-27,217
202401034,2024,Female,Chinese,2007-04-20,215
202401035,2024,Male,Chinese,2007-08-18,209
202401036,2024,Female,Chinese,2007-07-31,208
202401037,2024,Female,Chinese,2007-03-16,208
202401038,2024,Male,Chinese,2007-02-12,203
202401039,2024,Female,Chinese,2007-03-11,214
202401040,2024,Female,Chinese,2007-09-03,217
202401041,2024,Female,Chinese,2007-12-12,212
202401042,2024,Female,Chinese,2006-08-28,241
202401043,2024,Female,Indian,2007-06-27,217
202401044,2024,Female,Chinese,2007-12-21,223
202401045,2024,Female,Chinese,2007-03-01,202
202401046,2024,Female,Indian,2007-12-10,207
202401047,2024,Female,Chinese,2007-05-25,230
202401048,2024,Male,Malay,2007-12-01,231
202401049,2024,Female,Malay,2007-11-21,205
202401050,2024,Female,Chinese,2007-10-12,208
202401051,2024,Female,Chinese,2007-06-14,229
202401052,2024,Female,Chinese,2007-12-05,212
202401053,2024,Male,Chinese,2007-03-12,217
202401054,2024,Female,Chinese,2007-12-29,229
202401055,2024,Male,Chinese,2006-05-31,221
202401056,2024,Male,Chinese,2007-05-31,204
202401057,2024,Male,Chinese,2007-09-27,219
202401058,2024,Female,Chinese,2006-01-06,205
202401059,2024,Male,Chinese,2007-06-20,227
202401060,2024,Female,Chinese,2007-01-17,214
202401061,2024,Male,Malay,2007-08-04,229
202401062,2024,Male,Chinese,2007-04-14,223
202401063,2024,Male,Chinese,2007-10-19,205
202401064,2024,Female,Chinese,2007-08-12,223
202401065,2024,Male,Chinese,2007-06-21,222
202401066,2024,Male,Chinese,2007-05-31,219
202401067,2024,Male,Chinese,2007-03-08,228
202401068,2024,Female,Chinese,2007-03-01,210
202401069,2024,Male,Indian,2006-06-28,208
202401070,2024,Male,Indian,2007-10-01,212
202401071,2024,Female,Chinese,2007-04-02,203
202401072,2024,Male,Chinese,2007-07-18,230
202401073,2024,Male,Chinese,2007-04-30,226
202401074,2024,Male,Chinese,2007-10-04,229
202401075,2024,Male,Chinese,2007-01-27,209
202401076,2024,Female,Chinese,2006-10-26,231
202401077,2024,Female,Indian,2007-02-03,216
202401078,2024,Female,Malay,2007-01-28,209
202401079,2024,Male,Chinese,2007-10-14,202
202401080,2024,Female,Malay,2007-11-07,228
202401081,2024,Female,Chinese,2007-06-27,201
202401082,2024,Female,Indian,2007-10-20,215
202401083,2024,Male,Chinese,2007-10-27,239
202401084,2024,Female,Chinese,2007-11-16,208
202401085,2024,Female,Chinese,2006-05-18,210
202401086,2024,Female,Chinese,2007-05-27,238
202401087,2024,Female,Chinese,2007-05-13,214
202401088,2024,Female,Chinese,2007-02-15,219
202401089,2024,Male,Chinese,2007-05-25,225
202401090,2024,Female,Malay,2007-11-16,228
202401091,2024,Female,Chinese,2007-08-08,212
202401092,2024,Male,Malay,2007-12-27,234
202401093,2024,Male,Indian,2007-08-16,206
202401094,2024,Female,Chinese,2007-09-08,207
202401095,2024,Female,Others,2007-11-04,238
202401096,2024,Female,Chinese,2007-04-06,237
202401097,2024,Male,Chinese,2007-04-04,203
202401098,2024,Female,Indian,2006-12-27,222
202401099,2024,Female,Chinese,2007-08-12,206
202401100,2024,Male,Chinese,2007-04-23,230
202401101,2024,Female,Chinese,2007-09-08,240
202401102,2024,Female,Chinese,2007-07-13,215
202401103,2024,Male,Malay,2007-09-03,214
202401104,2024,Male,Chinese,2006-06-01,204
202401105,2024,Female,Chinese,2007-07-27,203
202401106,2024,Female,Chinese,2007-10-05,203
202401107,2024,Female,Chinese,2007-05-23,232
202401108,2024,Female,Chinese,2007-10-04,241
202401109,2024,Female,Malay,2007-03-04,220
202401110,2024,Female,Chinese,2007-04-17,239
202401111,2024,Female,Chinese,2007-02-13,218
202401112,2024,Male,Chinese,2007-03-15,201
202401113,2024,Male,Chinese,2007-12-21,237
202401114,2024,Male,Chinese,2007-03-28,211
202401115,2024,Female,Indian,2007-03-17,201
202401116,2024,Male,Chinese,2005-06-23,226
202401117,2024,Female,Chinese,2007-01-26,219
202401118,2024,Female,Chinese,2007-10-19,221
202401119,2024,Male,Malay,2007-10-19,224
202401120,2024,Female,Chinese,2007-12-01,206
202401121,2024,Female,Indian,2007-08-29,224
202401122,2024,Female,Chinese,2007-10-30,234
202401123,2024,Male,Chinese,2007-05-15,212
202401124,2024,Male,Malay,2007-11-30,214
202401125,2024,Male,Others,2007-08-08,214
202401126,2024,Male,Chinese,2007-06-22,202
202401127,2024,Male,Chinese,2007-12-31,204
202401128,2024,Male,Malay,2007-02-18,232
202401129,2024,Female,Malay,2007-11-03,207
202401130,2024,Female,Chinese,2007-05-11,224
202401131,2024,Male,Chinese,2007-05-22,236
202401132,2024,Female,Chinese,2006-11-23,235
202401133,2024,Male,Chinese,2007-08-19,218
202401134,2024,Female,Chinese,2006-01-21,226
202401135,2024,Female,Chinese,2007-08-13,204
202401136,2024,Female,Chinese,2007-04-19,208
202401137,2024,Female,Chinese,2007-06-04,215
202401138,2024,Female,Chinese,2007-03-28,224
202401139,2024,Male,Chinese,2007-08-11,238
202401140,2024,Male,Chinese,2007-09-05,206
202401141,2024,Female,Chinese,2007-07-03,240
